src,dst
790,951602
6968,183
183,6968
984646,96
96,984646
1022131,217
217,1022131
1023760,36
36,1023760
1022481,801
801,1022481
431779,184
184,431779
567827,36
36,567827
1022984,1007
1007,1022984
517407,183
183,517407
569639,183
183,569639
587069,183
183,587069
670164,212
212,670164
557643,16
16,557643
726418,17
17,726418
559793,241
241,559793
768691,29
29,768691
852272,37
37,852272
948267,36
36,948267
911634,28
28,911634
945055,711
711,945055
930743,142
142,930743
937793,142
142,937793
958685,184
184,958685
1005905,36
36,1005905
1640282,191
191,1640282
47952,145
145,47952
48285,414
414,48285
3936,183
183,3936
6555,142
142,6555
11301,183
183,11301
13680,38
38,13680
18459,884
884,18459
47649,38
38,47649
47571,29
29,47571
48403,668
668,48403
49256,30
30,49256
222242,28
28,222242
733005,717
717,733005
269447,183
183,269447
360702,148
148,360702
476242,142
142,476242
496456,38
38,496456
499861,183
183,499861
717399,36
36,717399
504812,183
183,504812
505151,35
35,505151
510840,30
30,510840
679238,36
36,679238
516432,183
183,516432
536765,183
183,536765
543542,45
45,543542
571992,183
183,571992
609188,783
783,609188
694109,736
736,694109
671812,30
30,671812
750407,214
214,750407
686167,36
36,686167
772803,142
142,772803
851004,30
30,851004
733093,27
27,733093
864106,30
30,864106
936624,29
29,936624
986741,45
45,986741
991201,20
20,991201
991797,36
36,991797
1019339,213
213,1019339
678425,36
36,678425
1019838,213
213,1019838
723584,419
419,723584
1137819,142
142,1137819
706105,408
408,706105
1637478,155
155,1637478
2485095,96
96,2485095
18812162,96
96,18812162
44792192,191
191,44792192
586710,212
212,586710
216900,33
33,216900
652130,189
189,652130
748474,30
30,748474
855073,28
28,855073
940330,41
41,940330
990122,965
965,990122
999916,213
213,999916
1010183,189
189,1010183
217443,230
230,217443
1029774,43
43,1029774
1805833,23681
23681,1805833
217156,79
79,217156
2030,16
16,2030
5449,159
159,5449
219382,36
36,219382
6715,183
183,6715
212680,222
222,212680
14889,183
183,14889
22945,142
142,22945
28532,34
34,28532
40219,38
38,40219
47520,38
38,47520
79553,30
30,79553
216939,1028
1028,216939
94745,38
38,94745
156760,212
212,156760
165867,801
801,165867
212686,41
41,212686
197582,159
159,197582
207222,213
213,207222
551056,45
45,551056
2910,183
183,2910
6905,183
183,6905
47887,55
55,47887
93323,36
36,93323
180078,794
794,180078
194165,810
810,194165
221377,38
38,221377
274822,142
142,274822
490025,183
183,490025
510223,34
34,510223
938707,148
148,938707
992432,16
16,992432
1042732,28
28,1042732
1119894,142
142,1119894
1120443,145
145,1120443
1357226,17
17,1357226
1615401,183
183,1615401
127775,142
142,127775
47282,813
813,47282
3871,298
298,3871
5343,159
159,5343
9306,183
183,9306
16119,183
183,16119
19272,38
38,19272
21108,35
35,21108
23185,159
159,23185
105037,419
419,105037
42664,148
148,42664
49246,30
30,49246
118642,38
38,118642
118903,37
37,118903
157200,183
183,157200
167600,142
142,167600
170415,219
219,170415
176264,159
159,176264
180871,142
142,180871
192896,145
145,192896
278743,184
184,278743
279373,38
38,279373
317433,142
142,317433
486551,183
183,486551
514796,148
148,514796
559525,183
183,559525
630627,142
142,630627
648489,403
403,648489
715975,865
865,715975
750424,184
184,750424
754666,4628
4628,754666
841304,45
45,841304
1012323,30
30,1012323
3033,183
183,3033
472621,36
36,472621
4192,183
183,4192
10282,29
29,10282
11125,29
29,11125
15678,29
29,15678
82865,38
38,82865
474651,403
403,474651
483331,43
43,483331
162411,227
227,162411
170919,869
869,170919
189633,148
148,189633
193929,142
142,193929
198650,142
142,198650
200942,145
145,200942
209101,142
142,209101
478675,736
736,478675
213299,142
142,213299
223439,17
17,223439
245126,28
28,245126
273059,45
45,273059
291745,45
45,291745
383850,213
213,383850
388224,227
227,388224
507656,34
34,507656
532981,148
148,532981
728517,142
142,728517
840362,29
29,840362
983861,30
30,983861
752113,736
736,752113
748533,33
33,748533
2326,20
20,2326
7078,183
183,7078
7936,159
159,7936
735138,37
37,735138
33349,159
159,33349
36214,298
298,36214
748336,424
424,748336
738353,96
96,738353
52198,38
38,52198
53928,38
38,53928
753642,414
414,753642
54024,38
38,54024
54356,34
34,54356
104354,159
159,104354
744704,33
33,744704
104379,20
20,104379
108983,20
20,108983
109048,20
20,109048
115998,219
219,115998
144264,159
159,144264
146307,213
213,146307
917330,45
45,917330
174247,142
142,174247
887147,189
189,887147
192870,33
33,192870
193367,33
33,193367
196163,36
36,196163
915420,33
33,915420
196479,159
159,196479
742854,33
33,742854
196786,159
159,196786
876176,43
43,876176
921505,801
801,921505
202458,218
218,202458
336250,40
40,336250
501442,34
34,501442
912952,33
33,912952
504505,34
34,504505
516474,183
183,516474
922959,41
41,922959
632097,233
233,632097
650569,43
43,650569
916536,783
783,916536
739664,792
792,739664
829859,189
189,829859
912235,218
218,912235
858351,28
28,858351
975549,30
30,975549
990247,41
41,990247
893092,34754
34754,893092
990253,145
145,990253
890681,36
36,890681
1018700,213
213,1018700
2396143,159
159,2396143
2625119,159
159,2625119
3400385,408
408,3400385
2272,20
20,2272
885996,811
811,885996
40340,30
30,40340
109021,20
20,109021
128306,30
30,128306
133075,159
159,133075
693237,17
17,693237
911567,28
28,911567
1205722,17
17,1205722
1365804,869
869,1365804
180522,810
810,180522
175323,43
43,175323
690,55
55,690
2290,20
20,2290
179815,145
145,179815
180057,145
145,180057
4149,183
183,4149
7027,183
183,7027
7568,252
252,7568
176924,96
96,176924
8762,183
183,8762
15379,252
252,15379
15758,159
159,15758
176728,189
189,176728
33405,30
30,33405
178067,1019
1019,178067
58422,148
148,58422
180810,230
230,180810
79891,30
30,79891
79923,96
96,79923
175651,159
159,175651
158796,36
36,158796
170573,794
794,170573
181830,219
219,181830
189901,41
41,189901
180803,145
145,180803
267871,211
211,267871
273877,45
45,273877
396579,224
224,396579
481544,38
38,481544
180084,1033
1033,180084
2118067,408
408,2118067
3162907,35
35,3162907
50816,16
16,50816
10127,252
252,10127
399316,954
954,399316
57871,20
20,57871
73065,55
55,73065
116404,38
38,116404
131491,145
145,131491
134735,159
159,134735
423258,217
217,423258
51111,739
739,51111
413747,33
33,413747
183029,20
20,183029
51427,36
36,51427
207584,142
142,207584
208499,212
212,208499
219595,212
212,219595
225100,218
218,225100
251689,183
183,251689
256765,38
38,256765
425646,1028
1028,425646
258878,142
142,258878
389515,17
17,389515
399270,96
96,399270
497341,148
148,497341
50992,36
36,50992
504614,34
34,504614
508180,34
34,508180
51003,36
36,51003
534259,183
183,534259
51408,36
36,51408
569661,183
183,569661
840681,27
27,840681
851838,16
16,851838
1000086,213
213,1000086
126415,858
858,126415
16495467,38
38,16495467
719,30
30,719
152379,801
801,152379
145972,36
36,145972
152374,801
801,152374
4048,183
183,4048
4195,183
183,4195
7769,159
159,7769
10397,252
252,10397
14835,183
183,14835
14910,183
183,14910
14938,183
183,14938
25280,30
30,25280
26426,30
30,26426
152368,801
801,152368
52975,38
38,52975
149111,36
36,149111
53907,183
183,53907
145002,214
214,145002
94638,38
38,94638
148062,810
810,148062
139473,16
16,139473
142811,30
30,142811
147607,213
213,147607
149790,36
36,149790
147750,37
37,147750
169237,36
36,169237
171018,213
213,171018
193001,218
218,193001
213296,218
218,213296
220121,219
219,220121
651811,31
31,651811
691278,142
142,691278
737822,43
43,737822
984155,30
30,984155
988413,786
786,988413
998227,212
212,998227
1125500,29
29,1125500
424773,16
16,424773
818019,1028
1028,818019
833946,241
241,833946
824594,1028
1028,824594
820972,977
977,820972
14934,183
183,14934
20457,38
38,20457
200054,668
668,200054
42074,884
884,42074
47430,30
30,47430
833016,77
77,833016
816187,222
222,816187
52970,38
38,52970
104587,213
213,104587
159610,222
222,159610
187136,148
148,187136
189969,236
236,189969
271917,17
17,271917
582614,183
183,582614
591719,212
212,591719
640368,36
36,640368
657288,183
183,657288
688473,142
142,688473
200122,183
183,200122
696996,142
142,696996
756593,218
218,756593
846440,214
214,846440
640493,36
36,640493
855060,28
28,855060
864836,212
212,864836
646684,924
924,646684
865716,145
145,865716
921780,142
142,921780
954611,213
213,954611
647982,227
227,647982
1012929,43
43,1012929
653420,230
230,653420
1026631,227
227,1026631
1074105,214
214,1074105
642631,408
408,642631
1345351,17
17,1345351
23890484,191
191,23890484
71180,183
183,71180
817118,189
189,817118
90595,20
20,90595
819387,33
33,819387
104773,159
159,104773
829842,33
33,829842
158485,36
36,158485
149108,213
213,149108
158488,36
36,158488
159548,183
183,159548
168929,155
155,168929
189153,142
142,189153
206961,142
142,206961
158903,227
227,158903
214162,145
145,214162
255025,34
34,255025
274290,142
142,274290
835838,37
37,835838
276859,36
36,276859
320798,28
28,320798
393426,213
213,393426
458422,218
218,458422
463165,16
16,463165
473529,20
20,473529
481514,38
38,481514
503227,35
35,503227
503410,183
183,503410
510198,34
34,510198
511394,34
34,511394
811130,574
574,811130
541032,408
408,541032
668318,28
28,668318
835423,36
36,835423
674311,28
28,674311
699625,40
40,699625
725122,31
31,725122
809787,217
217,809787
807904,33
33,807904
842211,29
29,842211
842472,77
77,842472
917693,155
155,917693
1020646,43
43,1020646
1359995,142
142,1359995
1474739,191
191,1474739
1474848,408
408,1474848
1792157,155
155,1792157
1294439,842
842,1294439
1002807,1007
1007,1002807
166824,43
43,166824
1008456,811
811,1008456
15555,29
29,15555
1005350,36
36,1005350
1009253,408
408,1009253
166002,664
664,166002
49261,30
30,49261
1261509,37
37,1261509
76493,159
159,76493
1185115,258
258,1185115
1005356,36
36,1005356
81768,183
183,81768
1010550,33
33,1010550
113692,34
34,113692
1188560,117
117,1188560
1340579,854
854,1340579
1005442,36
36,1005442
156825,212
212,156825
1003112,36
36,1003112
1324653,717
717,1324653
165380,183
183,165380
161962,36
36,161962
1001941,241
241,1001941
164197,29
29,164197
1005472,36
36,1005472
181609,183
183,181609
187861,408
408,187861
189161,224
224,189161
1005538,36
36,1005538
191120,211
211,191120
192213,801
801,192213
192501,43
43,192501
198135,159
159,198135
214580,142
142,214580
221495,224
224,221495
1003279,36
36,1003279
225334,183
183,225334
257823,183
183,257823
1184741,17
17,1184741
329797,17
17,329797
1190869,1007
1007,1190869
395919,45
45,395919
1009308,1028
1028,1009308
467351,142
142,467351
493961,20
20,493961
18341,38
38,18341
41283,884
884,41283
41358,40
40,41358
44564,30
30,44564
46747,17
17,46747
49272,30
30,49272
59132,148
148,59132
59205,148
148,59205
63154,928
928,63154
63160,928
928,63160
71699,17
17,71699
79860,30
30,79860
110403,30
30,110403
139242,96
96,139242
118958,31
31,118958
127513,17
17,127513
131358,17
17,131358
139179,774
774,139179
162442,668
668,162442
194087,17
17,194087
198525,865
865,198525
205526,17
17,205526
235753,17
17,235753
249870,865
865,249870
487786,29
29,487786
494715,30
30,494715
496072,17
17,496072
577511,30
30,577511
645747,35
35,645747
645748,183
183,645748
672949,36
36,672949
794396,30
30,794396
987225,30
30,987225
1021220,43
43,1021220
1345518,17
17,1345518
1660264,408
408,1660264
1856565,258
258,1856565
44848112,191
191,44848112
16048,183
183,16048
52067,38
38,52067
52957,38
38,52957
816,30
30,816
1482,928
928,1482
1645,928
928,1645
135432,801
801,135432
2770,159
159,2770
134902,145
145,134902
3126,183
183,3126
735133,33
33,735133
5906,183
183,5906
7072,183
183,7072
9733,142
142,9733
17189,928
928,17189
44811,230
230,44811
131301,858
858,131301
183551,27
27,183551
48814,221
221,48814
488779,20
20,488779
504530,145
145,504530
515235,34
34,515235
318245,711
711,318245
570884,148
148,570884
753087,142
142,753087
1003429,155
155,1003429
174019,142
142,174019
3902,183
183,3902
214948,28
28,214948
222964,28
28,222964
741876,36
36,741876
747362,17
17,747362
735563,33
33,735563
377834,28
28,377834
500186,20
20,500186
746395,36
36,746395
503181,183
183,503181
735583,33
33,735583
504266,34
34,504266
506647,35
35,506647
510997,35
35,510997
515491,34
34,515491
738159,28
28,738159
518786,183
183,518786
530794,183
183,530794
569929,45
45,569929
578434,224
224,578434
588258,191
191,588258
589880,218
218,589880
597513,403
403,597513
615213,189
189,615213
737984,36
36,737984
654019,213
213,654019
665411,142
142,665411
670712,17
17,670712
741134,734
734,741134
714170,148
148,714170
740800,28
28,740800
81046,31
31,81046
1840,55
55,1840
3692,851
851,3692
4191,39
39,4191
22737,142
142,22737
49239,30
30,49239
51370,38
38,51370
52125,38
38,52125
56759,928
928,56759
82886,183
183,82886
98995,159
159,98995
234281,142
142,234281
234924,142
142,234924
237206,212
212,237206
148947,36
36,148947
255972,55
55,255972
467498,218
218,467498
499169,30
30,499169
501875,183
183,501875
537323,145
145,537323
544833,183
183,544833
572545,183
183,572545
584474,183
183,584474
642409,142
142,642409
734315,230
230,734315
762749,96
96,762749
771826,403
403,771826
852058,35
35,852058
854940,28
28,854940
1099426,142
142,1099426
1378786,30
30,1378786
3477098,30
30,3477098
163490,822
822,163490
160544,41
41,160544
841342,77
77,841342
160493,145
145,160493
2749,183
183,2749
835848,37
37,835848
6014,159
159,6014
12273,29
29,12273
836961,36
36,836961
16000,183
183,16000
36167,881
881,36167
42056,884
884,42056
161945,29
29,161945
44573,233
233,44573
51835,38
38,51835
125378,148
148,125378
1511713,36
36,1511713
1887662,189
189,1887662
511426,34
34,511426
1679567,33
33,1679567
511949,35
35,511949
1646181,145
145,1646181
641607,142
142,641607
1736959,801
801,1736959
682544,213
213,682544
1901003,217
217,1901003
1799019,96
96,1799019
837129,30
30,837129
1406641,36
36,1406641
849109,212
212,849109
1712242,750
750,1712242
987383,29
29,987383
1444575,754
754,1444575
1001267,30
30,1001267
1906235,36
36,1906235
1025765,142
142,1025765
1417212,43
43,1417212
1068701,28
28,1068701
1130264,34
34,1130264
1814658,801
801,1814658
1141853,217
217,1141853
2652942,219
219,2652942
3100850,1028
1028,3100850
552390,183
183,552390
109499,20
20,109499
111150,38
38,111150
134181,159
159,134181
503108,35
35,503108
503180,34
34,503180
504681,211
211,504681
511365,34
34,511365
515822,183
183,515822
526337,183
183,526337
527669,191
191,527669
1025309,36
36,1025309
1025302,36
36,1025302
558498,183
183,558498
2019719,217
217,2019719
1641529,29
29,1641529
1643855,29
29,1643855
1789604,213
213,1789604
2353986,213
213,2353986
202560,142
142,202560
207275,191
191,207275
332495,183
183,332495
461287,36
36,461287
486991,183
183,486991
488659,30
30,488659
500147,183
183,500147
507967,183
183,507967
996748,43
43,996748
206760,229
229,206760
1562333,43
43,1562333
1827286,96
96,1827286
81756,183
183,81756
1094110,145
145,1094110
1549155,145
145,1549155
2608258,35
35,2608258
7715809,35
35,7715809
521148,183
183,521148
606268,408
408,606268
2469641,212
212,2469641
1533546,189
189,1533546
31820343,30
30,31820343
5066297,218
218,5066297
1757609,811
811,1757609
6842,183
183,6842
7021,183
183,7021
1540219,965
965,1540219
9000,38
38,9000
9398,38
38,9398
1897640,36
36,1897640
14169,252
252,14169
15337,159
159,15337
1641083,408
408,1641083
1785340,96
96,1785340
1798559,96
96,1798559
23008,183
183,23008
1866604,953
953,1866604
1735037,33
33,1735037
29963,34
34,29963
1663450,408
408,1663450
43684,148
148,43684
49179,30
30,49179
56869,20
20,56869
1756745,414
414,1756745
81085,38
38,81085
81220,55
55,81220
83324,218
218,83324
107582,211
211,107582
1906256,36
36,1906256
130840,258
258,130840
145835,34
34,145835
1635606,1028
1028,1635606
186142,189
189,186142
188813,218
218,188813
1978865,30
30,1978865
2475182,801
801,2475182
5567,183
183,5567
2088349,262
262,2088349
6839,29
29,6839
2566827,962
962,2566827
2549060,983
983,2549060
2520086,414
414,2520086
19210,38
38,19210
2006112,217
217,2006112
19313,184
184,19313
40608,145
145,40608
51462,38
38,51462
2078085,217
217,2078085
72380,159
159,72380
2668534,965
965,2668534
83225,183
183,83225
2338831,41
41,2338831
128081,38
38,128081
2006102,217
217,2006102
147741,212
212,147741
2139799,223
223,2139799
2292517,262
262,2292517
2006121,217
217,2006121
178385,219
219,178385
2292609,217
217,2292609
2089107,217
217,2089107
181725,142
142,181725
2222874,924
924,2222874
201404,218
218,201404
2308752,1008
1008,2308752
2305836,408
408,2305836
2435966,219060
219060,2435966
205580,142
142,205580
2222616,37
37,2222616
210760,142
142,210760
2304483,419
419,2304483
254001,183
183,254001
405317,219
219,405317
405433,219
219,405433
431347,218
218,431347
2019727,217
217,2019727
476226,218
218,476226
501865,183
183,501865
1001927,33
33,1001927
503116,35
35,503116
505102,34
34,505102
2297162,189
189,2297162
2114405,36
36,2114405
530185,183
183,530185
543436,218
218,543436
548367,142
142,548367
1002944,36
36,1002944
574170,183
183,574170
583542,183
183,583542
592497,218
218,592497
1280603,36
36,1280603
596991,28
28,596991
2523774,43
43,2523774
609084,30
30,609084
635100,191
191,635100
658217,224
224,658217
1005384,36
36,1005384
664857,183
183,664857
1008761,36
36,1008761
889618,212
212,889618
911600,28
28,911600
1368576,1007
1007,1368576
853708,183
183,853708
169160,222
222,169160
3497,38
38,3497
857331,36
36,857331
4185,183
183,4185
6961,183
183,6961
7893,183
183,7893
7902,183
183,7902
864024,30
30,864024
170244,222
222,170244
13139,38
38,13139
14870,183
183,14870
18048,38
38,18048
867573,778
778,867573
855330,27
27,855330
39504,399
399,39504
868205,77
77,868205
41604,142
142,41604
45883,212
212,45883
169224,36
36,169224
64183,39
39,64183
135358,159
159,135358
138391,30
30,138391
149030,212
212,149030
152418,801
801,152418
157034,221
221,157034
167630,218
218,167630
170115,668
668,170115
867586,810
810,867586
863461,929
929,863461
192438,142
142,192438
215030,145
145,215030
250220,837
837,250220
746041,218
218,746041
841538,142
142,841538
985443,33
33,985443
1010094,739
739,1010094
1046517,214
214,1046517
44624256,191
191,44624256
629471,28
28,629471
740810,28
28,740810
79322,36
36,79322
793424,212
212,793424
925424,145
145,925424
69060,148
148,69060
72248,142
142,72248
14634,252
252,14634
50415,884
884,50415
81997,142
142,81997
152501,801
801,152501
3978,183
183,3978
7033,183
183,7033
152567,801
801,152567
7047,183
183,7047
8572,183
183,8572
152462,801
801,152462
152467,801
801,152467
152473,801
801,152473
44160,142
142,44160
48958,142
142,48958
49169,30
30,49169
152602,801
801,152602
173591,218
218,173591
186702,30
30,186702
202362,218
218,202362
208471,148
148,208471
152396,801
801,152396
234453,30
30,234453
249007,148
148,249007
320514,30
30,320514
490058,183
183,490058
507065,55
55,507065
814900,801
801,814900
986168,30
30,986168
1088792,30
30,1088792
1687708,801
801,1687708
2164117,414
414,2164117
2360337,6250
6250,2360337
79863,230
230,79863
155993,213
213,155993
157024,221
221,157024
158106,183
183,158106
188806,17
17,188806
191115,38
38,191115
73022,55
55,73022
209096,145
145,209096
241475,184
184,241475
63092,29
29,63092
241634,142
142,241634
342043,30
30,342043
467487,17
17,467487
605105,794
794,605105
68144,39
39,68144
661272,40
40,661272
750573,17
17,750573
168202,801
801,168202
167749,801
801,167749
168162,801
801,168162
2942,183
183,2942
847677,1041
1041,847677
3367,38
38,3367
167895,41
41,167895
167677,801
801,167677
168215,801
801,168215
7062,183
183,7062
7077,183
183,7077
167839,224
224,167839
167744,36
36,167744
16147,183
183,16147
16563,30
30,16563
20559,38
38,20559
23768,30
30,23768
25922,822
822,25922
168193,796
796,168193
40325,30
30,40325
691504,212
212,691504
732376,218
218,732376
756587,218
218,756587
840836,211
211,840836
851042,218
218,851042
2249997,217
217,2249997
899467,218
218,899467
935834,218
218,935834
974468,212
212,974468
2447267,96
96,2447267
984171,30
30,984171
2439514,36
36,2439514
2588425,36
36,2588425
2199004,217
217,2199004
16427855,218
218,16427855
967211,23681
23681,967211
1006772,36
36,1006772
1241374,786
786,1241374
1023951,786
786,1023951
1258239,225
225,1258239
2718745,1011
1011,2718745
3098785,96
96,3098785
990738,736
736,990738
988485,36
36,988485
968,183
183,968
995429,36
36,995429
989492,96
96,989492
991022,36
36,991022
994351,414
414,994351
994585,36
36,994585
9300,183
183,9300
995413,945
945,995413
9729,142
142,9729
9845,55
55,9845
126995,148
148,126995
146510,212
212,146510
621925,965
965,621925
194138,142
142,194138
384934,17
17,384934
512009,29
29,512009
617624,218
218,617624
1150271,217
217,1150271
1377849,142
142,1377849
2450716,217
217,2450716
2633533,30
30,2633533
167617,801
801,167617
52983,38
38,52983
94477,142
142,94477
99151,29
29,99151
845720,241
241,845720
111218,38
38,111218
135265,142
142,135265
172593,142
142,172593
187893,298
298,187893
200950,184
184,200950
205551,142
142,205551
167731,36
36,167731
234728,142
142,234728
236658,142
142,236658
259203,142
142,259203
268485,183
183,268485
270656,36
36,270656
273114,224
224,273114
334301,142
142,334301
450726,183
183,450726
498545,183
183,498545
516707,183
183,516707
844878,1044
1044,844878
621549,30
30,621549
655572,142
142,655572
706161,148
148,706161
721198,794
794,721198
824100,30
30,824100
988179,36
36,988179
168225,219060
219060,168225
1141332,142
142,1141332
2598,145
145,2598
170525,1028
1028,170525
11585,218
218,11585
84125,55
55,84125
132806,159
159,132806
275904,218
218,275904
276117,218
218,276117
462804,30
30,462804
492297,212
212,492297
501621,183
183,501621
168902,36
36,168902
574791,183
183,574791
758578,211
211,758578
805554,212
212,805554
913243,30
30,913243
864100,1030
1030,864100
997421,212
212,997421
182009,43
43,182009
3923,183
183,3923
7951,159
159,7951
14925,183
183,14925
16565,30
30,16565
42154,884
884,42154
160642,145
145,160642
179454,159
159,179454
183405,1028
1028,183405
188155,794
794,188155
189952,191
191,189952
840712,419
419,840712
221119,20
20,221119
246884,145
145,246884
291333,211
211,291333
320729,30
30,320729
473209,16
16,473209
505433,183
183,505433
522165,183
183,522165
835843,37
37,835843
755566,30
30,755566
794128,1028
1028,794128
829711,142
142,829711
49193,30
30,49193
51288,38
38,51288
129649,43
43,129649
132754,796
796,132754
82500,40
40,82500
95094,38
38,95094
1030184,30
30,1030184
1066223,142
142,1066223
2667061,801
801,2667061
849934,33
33,849934
853258,96
96,853258
852363,36
36,852363
584815,183
183,584815
849524,262
262,849524
1166602,142
142,1166602
6850,183
183,6850
849292,733
733,849292
321074,214
214,321074
852238,1033
1033,852238
186349,218
218,186349
204245,96
96,204245
271090,142
142,271090
472922,142
142,472922
491239,30
30,491239
494295,30
30,494295
505447,183
183,505447
576636,96
96,576636
643394,794
794,643394
648466,17
17,648466
672483,29
29,672483
888954,96
96,888954
1452663,29
29,1452663
1639488,786
786,1639488
1921334,96
96,1921334
172343,219060
219060,172343
15470,29
29,15470
59670,30
30,59670
69354,39
39,69354
193050,28
28,193050
203344,28
28,203344
205607,28
28,205607
242191,142
142,242191
486341,40
40,486341
623099,218
218,623099
646393,214
214,646393
740845,45
45,740845
856309,403
403,856309
170313,258
258,170313
990403,45
45,990403
1001626,16
16,1001626
471886,801
801,471886
464699,115
115,464699
19278,38
38,19278
460697,965
965,460697
20579,38
38,20579
134674,142
142,134674
156713,212
212,156713
204475,403
403,204475
173731,889
889,173731
491114,30
30,491114
785258,403
403,785258
938548,43
43,938548
1001742,30
30,1001742
174916,858
858,174916
835856,37
37,835856
844784,145
145,844784
995005,408
408,995005
997029,217
217,997029
1026487,233
233,1026487
1632577,29
29,1632577
2028813,30
30,2028813
2708692,217
217,2708692
624236,218
218,624236
626840,221
221,626840
2990706,221
221,2990706
2334435,30
30,2334435
3768,1008
1008,3768
1001440,790
790,1001440
13619,38
38,13619
15093,29
29,15093
988602,36
36,988602
988651,36
36,988651
16073,183
183,16073
991998,36
36,991998
20421,38
38,20421
986984,36
36,986984
20518,38
38,20518
994271,36
36,994271
27907,214
214,27907
995718,717
717,995718
988574,36
36,988574
47244,183
183,47244
995877,36
36,995877
50877,183
183,50877
988593,36
36,988593
50959,183
183,50959
990569,33
33,990569
62469,34
34,62469
81717,183
183,81717
109042,20
20,109042
995727,750
750,995727
145621,159
159,145621
156820,212
212,156820
987786,36
36,987786
989427,36
36,989427
205765,212
212,205765
999598,36
36,999598
275909,55
55,275909
1001496,36
36,1001496
314658,183
183,314658
988225,96
96,988225
375875,183
183,375875
990837,36
36,990837
387346,183
183,387346
455645,142
142,455645
989561,36
36,989561
492390,183
183,492390
492543,183
183,492543
1000438,36
36,1000438
498575,183
183,498575
498582,183
183,498582
501452,34
34,501452
502855,183
183,502855
987471,36
36,987471
505185,183
183,505185
990188,36
36,990188
513303,183
183,513303
995839,36
36,995839
539693,183
183,539693
989863,36
36,989863
543583,183
183,543583
1001200,36
36,1001200
569692,183
183,569692
571970,183
183,571970
988644,36
36,988644
588598,183
183,588598
995159,36
36,995159
621237,183
183,621237
670129,142
142,670129
156974,213
213,156974
156858,221
221,156858
49178,30
30,49178
214913,739
739,214913
243172,38
38,243172
259662,183
183,259662
264665,40
40,264665
387630,142
142,387630
491743,183
183,491743
504227,34
34,504227
193787,37
37,193787
569656,183
183,569656
637913,17
17,637913
194452,813
813,194452
648501,30
30,648501
673783,183
183,673783
199970,36
36,199970
693942,183
183,693942
834567,28
28,834567
844012,30
30,844012
993014,191
191,993014
1012774,403
403,1012774
3774,298
298,3774
4035,155
155,4035
5647,159
159,5647
193409,41
41,193409
194146,43
43,194146
6954,183
183,6954
12435,30
30,12435
15688,29
29,15688
27263,948
948,27263
36378,39
39,36378
39785,183
183,39785
194164,222
222,194164
52080,38
38,52080
104036,211
211,104036
113730,34
34,113730
124799,191
191,124799
161887,36
36,161887
162413,1016
1016,162413
199909,796
796,199909
185345,230
230,185345
173695,142
142,173695
158079,221
221,158079
158006,36
36,158006
193082,219
219,193082
207406,28
28,207406
157058,221
221,157058
376141,145
145,376141
396512,224
224,396512
457334,16
16,457334
113718,34
34,113718
117563,36
36,117563
131416,159
159,131416
142410,142
142,142410
459600,408
408,459600
387447,142
142,387447
405120,219
219,405120
456577,1029
1029,456577
502199,17
17,502199
552495,183
183,552495
585963,145
145,585963
461307,843
843,461307
671288,30
30,671288
721928,36
36,721928
789233,28
28,789233
460971,36
36,460971
842912,28
28,842912
844908,145
145,844908
954569,213
213,954569
1025249,214
214,1025249
1762867,30
30,1762867
1892063,211
211,1892063
12716720,20
20,12716720
988,55
55,988
184046,225
225,184046
185066,142
142,185066
49258,30
30,49258
50178,928
928,50178
50180,928
928,50180
59100,148
148,59100
62367,399
399,62367
153698,159
159,153698
163966,183
183,163966
200905,184
184,200905
219656,30
30,219656
220145,31
31,220145
431973,38
38,431973
912224,218
218,912224
984358,30
30,984358
2045200,184
184,2045200
3136314,221
221,3136314
78,39
39,78
83317,796
796,83317
82030,29
29,82030
10863,29
29,10863
11854,668
668,11854
42150,884
884,42150
64099,39
39,64099
72221,38
38,72221
109336,423
423,109336
131128,40
40,131128
253236,183
183,253236
581121,811
811,581121
860304,1008
1008,860304
926713,155
155,926713
669593,142
142,669593
755149,30
30,755149
1053472,142
142,1053472
3233176,1029
1029,3233176
861208,45
45,861208
3233968,1041
1041,3233968
1336775,142
142,1336775
2542169,229
229,2542169
842984,28
28,842984
882128,213
213,882128
990651,36
36,990651
890949,213
213,890949
927974,30
30,927974
992910,36
36,992910
1021455,142
142,1021455
1321460,213
213,1321460
991310,16
16,991310
1350060,17
17,1350060
989498,36
36,989498
1423260,142
142,1423260
988658,36
36,988658
1727945,41
41,1727945
1292592,145
145,1292592
2651278,96
96,2651278
2078535,145
145,2078535
18207676,424
424,18207676
12884189,1037
1037,12884189
7052,183
183,7052
12825018,804
804,12825018
13957085,1011
1011,13957085
826511,45
45,826511
850855,45
45,850855
2507175,30
30,2507175
184864,41
41,184864
182923,145
145,182923
593529,30
30,593529
646725,29
29,646725
865652,35
35,865652
988280,33
33,988280
1001104,232
232,1001104
1470564,142
142,1470564
3827305,792
792,3827305
427488,148
148,427488
485716,30
30,485716
154897,35
35,154897
504219,34
34,504219
515983,148
148,515983
551658,45
45,551658
688611,29
29,688611
784229,28
28,784229
856488,142
142,856488
1086053,30
30,1086053
1025830,811
811,1025830
1046653,1028
1028,1046653
3113,142
142,3113
165066,36
36,165066
11331,183
183,11331
183303,889
889,183303
17139,17
17,17139
27892,37
37,27892
28001,183
183,28001
183298,1033
1033,183298
185336,230
230,185336
55113,38
