src,dst
3561,47837
3561,7903
3561,331556
3561,1519
3561,1094207
3561,240
3561,174002
3561,3572
3561,2933
3561,18808
3561,20921
3561,3579
3561,60
3561,956
3561,1533
134635,209034
134635,16461
134635,200028
1854967,543800
1019360,15858
683512,192898
683512,3922
683512,1094308
683512,196678
683512,505151
683512,252205
683512,508153
683512,57919
3572,82070
3572,3561
3572,3882
3572,35178
3572,269
3572,3805
3572,3551
3572,3711
3579,42800
3579,612
3579,613
3579,2807
3579,2841
3579,3561
3579,11194
3579,1899
3579,3820
3579,269
3581,106274
2199004,16427855
740853,52198
740853,47048
740853,202377
740853,578434
740853,214344
740853,985443
740853,256782
740853,115998
740853,754724
3584,45197
3584,622
323072,808344
486913,36405
486913,171639
486913,3927
486913,477232
486913,487439
486913,198989
486913,2143
273922,183551
691725,335446
151048,192807
986627,1729
683525,149539
683525,60037
683525,24231
683525,1895
683525,360702
683525,6477
683525,991201
683525,4031
208403,192875
134674,171223
134674,172415
134674,193180
175632,3214
134672,128226
134672,4165
134672,647
134672,2423
1805833,217047
3604,9347
3604,3940
3604,214215
3604,15877
3604,485186
3604,1963
3604,627970
3604,27660
3604,131694
3604,208718
3604,484552
3604,134514
3604,205648
3604,752348
3604,13369
806424,15649
44564,144983
1076743,209034
36378,193920
3612,210161
3612,200036
60956,211970
60956,5092
60956,139588
60956,163012
60956,14440
60956,47465
60956,404873
60956,92689
60956,1011003
60956,6106
60956,18013
60956,172415
60956,53151
44573,161945
3616,65
3616,994
3616,612
3616,1861
3616,2471
3616,35178
3616,1963
3616,8684
3616,486282
3616,84
3616,9365
3616,2844
3616,956
3616,1533
3616,3838
3617,167394
3617,6088
175651,132572
552495,460697
3624,41843
3624,192225
3624,34647
3624,1963
3624,956
3624,11725
3624,62
3624,4115712
3624,2079
3624,33935
1019429,363266
159273,1489
159273,44211
159273,84
159273,18021
159273,81033
159273,1324653
159273,2044
159273,285672
159273,174
159273,9022
134703,748513
3630,65
3630,1858
3630,34370
3630,1156
3630,1861
3630,1865
3630,8684
3630,1519
3630,1489
3630,1362
3630,84
3630,727
3630,18808
3630,60
3630,956
3630,7903
1019424,8678
1019424,80985
1019424,240858
134707,329597
1019452,297718
1019452,181854
1019452,21101
1019452,26525
1019452,27119
36405,9248
36405,193250
36405,2978
36405,486913
36405,2678
36405,62823
36405,25416
36405,42168
36405,16555
912952,155863
912952,2625119
912952,2396143
912952,504505
3639,13521
3639,518579
3639,23253
3639,583485
3639,240363
3639,187945
3639,397626
3639,1277887
3640,1858
3640,994
3640,1861
3640,2471
3640,19689
3640,1865
3640,3882
3640,35178
3640,1963
3640,8684
3640,21197
3640,486282
3640,23438
3640,5838
3640,1362
3640,9365
3640,3766
3640,25270
3640,11194
3640,3739
3640,956
3640,3805
3640,3838
3640,2762100
3642,484678
3642,23556
3642,166997
3642,1963
3642,2044
134712,924078
134712,1829
134712,23890603
134712,9833
134712,503469
134712,498857
134712,156717
134712,103217
134712,3952
134712,179830
134712,237655
134712,21181
134712,645748
134712,43199
159288,853258
159288,8826
159288,5582862
28218,165995
28218,245023
216638,2904
216638,486543
216638,240858
216638,3898
216638,188776
216638,3323
216638,52845
216638,7038
3646,1040
3646,1953
3646,13362
3646,40898
3646,37043
3646,178582
3646,171882
3646,40811
3646,42956
3646,6509
208445,25804
339527,817965
339527,60537
339527,72778
503361,1425428
503361,6487
503361,393
503361,125080
503361,2044
486991,216900
3659,196498
3659,406
3659,7880
28237,9022
134735,429864
486985,51878
486985,4011
642631,1345351
11854,83065
36433,23154
36433,219671
36433,3992
36433,81033
36433,3897
36433,6681
36433,8745
36433,495547
1756745,81085
503379,515358
503379,7070
2305655,503862
208471,152567
593503,325550
3674,217040
3674,3718
478813,27119
208473,157440
208473,36036
208473,167109
208473,1942426
208473,2971
208473,193965
208473,502264
822865,588
52829,157472
3477098,151920
306789,25804
306789,193180
1011310,256782
11874,499318
11874,1693963
11874,954157
11874,5316
11874,1897640
11874,213898
11874,530309
11874,27678
11874,211020
994925,25797
183910,21176
28260,994
28260,373808
3685,44210
3685,36307
3685,35045
3685,44217
3685,946384
20070,11043
1019496,487201
1003112,157472
1003112,554288
134762,65
134762,126898
134762,384544
134762,81398
134762,487981
134762,172
134762,5468
134762,10014
134762,206957
134762,44254
3688,183584
3688,3844
3688,3703
3688,2807
3688,3805
3688,18575
52840,629849
52840,1004462
52840,9875
52840,471100
52840,156734
52840,569671
52842,2880
52842,1729
52842,190113
52842,2280
52842,79848
52842,9930
52842,390798
52842,193965
52842,498865
52842,34615
52842,211572
52842,184090
52842,27001
3692,189138
3692,81398
52845,504994
52845,763171
52845,12587
52845,1023044
52845,729447
52845,316841
52845,847715
52845,2801
52845,858713
52845,2904
52845,240858
52845,216638
52845,157725
28271,101254
208499,51432
593529,185345
20083,6855
5066297,1901003
192119,52892
503410,826068
3703,49218
3703,223761
3703,3718
3703,1479
3703,3688
3703,138648
3703,38380
3703,174
3703,23438
3703,3726
3703,2079
2625119,912952
749180,4418748
77433,5776
77433,1010954
765553,45313
462461,239580
986741,681893
175742,201442
20092,1016881
3711,384
3711,2790
3711,2280
3711,585
3711,1899
3711,23564
3711,1741
3711,506250
3711,1486
3711,33935
3711,6225
3711,1297
3711,1489
3711,34739
3711,1524
3711,3572
3711,437
3711,131127
3711,987
3711,956
642696,48769
642696,257223
642696,47018
3718,3844
3718,3733
3718,3703
3718,3561
3718,3674
3718,490
3718,3739
3718,1867
3718,3838
3718,7903
11910,612
405120,460925
20103,5776
20103,212856
20103,62
749196,3415
110218,2999
110218,40840
110218,57919
1068701,1417212
3726,3114638
3726,25395
3726,3780
3726,12996
3726,3703
3726,1867
3726,179406
3733,3780
3733,3718
3733,37320
405136,499318
405136,954157
405136,213898
405136,530309
405136,27678
208538,11994
208538,219583
192155,656
192155,385
192155,4098
192155,182614
192155,207748
192155,1770
192155,2843
192155,57931
192155,502298
192155,776965
192155,21006
192155,107135
3739,249906
3739,597
3739,3718
3739,3751
3739,3640
3739,190187
3739,1867
3739,11725
806551,1737
806551,49259
167582,236658
167582,11043
167582,172593
167582,23556
167582,426130
167582,11125
167582,38022
167582,162548
167582,52983
167582,187893
167582,273114
52892,2837
52892,192119
52892,158923
52892,193256
52892,14891
52895,13386
11935,384544
52896,995855
52896,9809
52896,147895
52896,631265
52896,16138
61089,33986
61089,16963
61089,1865
61089,146699
61089,174091
61089,6397066
61089,9938
61089,57906
61089,597
61089,7256
61089,16666
61089,170521
61089,7263
61089,235004
61092,5826
61092,844430
61092,5972
61092,1861
61092,5112
61092,68744
61092,1867
3748,25395
3748,34739
3748,1867
52900,214598
69284,4113
3750,162279
3750,43453
3750,2734
3750,1310
52902,4001
11943,11725
3751,926700
3751,159457
3751,25444
3751,597
3751,14773
3751,170247
3751,8678
3751,11974
3751,3739
3751,653895
52903,997469
52903,234704
233129,4051
503469,79808
503469,9187
503469,46852
503469,206933
503469,546686
503469,840859
503469,147739
503469,134712
503469,685857
503469,831303
503469,756583
503469,192269
61102,2028
3758,131127
3758,21180
36526,190021
3761,1297
3761,38453
3761,16567
3761,34647
3761,3932
3761,61
11953,6761
11953,2683
192176,111169
192176,1012924
192176,211600
192176,688654
192176,211563
192176,51372
167600,104725
995005,842854
3764,332319
3764,1020320
3766,1953
3766,612
3766,613
3766,172
3766,3820
3766,5836
3766,19660
3766,174
3766,1486
3766,1490
3766,13362
3766,8851
3766,1524
3766,85
3766,1781
3766,170967
3766,406
3766,2807
3766,3640
3766,1530
3766,5818
3766,2044
3766,3805
3766,3551
528062,774098
11959,272471
11959,208151
11959,33959
11959,131818
11959,152491
11959,42635
11959,1773
11959,120399
11959,696388
3768,460697
3771,123511
3771,174251
3771,191465
3771,605605
3771,501545
3774,200028
487096,33532
1789604,717947
1789604,986984
1789604,2222616
1789604,2338831
3777,35178
3777,1867
167617,52089
167617,262472
3780,128147
3780,3733
3780,185684
3780,42678
3780,49145
3780,363166
3780,41819
3780,3726
3780,33486
11974,34370
11974,3751
11974,518431
11974,8745
11974,8826
11974,184184
11974,1533
11974,3551
11974,12303
487119,852238
487119,36260
487119,8969
11977,116592
11977,119284
11977,492575
3786,26849
3786,504676
3786,748078
3786,2790
3786,204709
3786,167109
3786,984834
3786,201203
3786,158004
3786,15928
3786,721937
3786,9885
3786,152413
3787,2844
290504,52535
290504,748028
290504,847764
290504,12303
167630,858713
847554,1015639
3791,207891
126670,653855
3792,2100
3792,15174
3792,1867
470740,128139
216790,485253
216790,504692
216790,43281004
216790,500076
3798,192896
3798,3958
3798,105048
44759,11725
3799,16665897
3799,18681428
93910,41621
192213,34739
192213,165380
192213,37320
192213,193929
192213,74957
192213,163966
192213,14317
11994,208538
3805,71
3805,649
3805,8652
3805,19660
3805,1297
3805,9361
3805,5265
3805,1362
3805,1490
3805,56046916
3805,340
3805,85
3805,3861
3805,406
3805,3926
3805,472
3805,374365
3805,7903
3805,3551
3805,9248
3805,1953
3805,3238
3805,2471
3805,3688
3805,3561
3805,490
3805,466221
3805,1963
3805,3820
3805,174
3805,1520
3805,1458
3805,3826
3805,3572
3805,3766
3805,3640
3805,11194
3805,1530
3805,956
3805,43196
3805,62
52957,835423
3806,179815
3806,3437
3808,2790
1060593,991998
1060593,325550
216802,46135
3810,221921
208609,37801
208609,2222616
192225,2151584
192225,802
192225,3874
192225,25475
192225,46852
192225,245126
192225,33959
192225,2280
192225,3624
192225,25416
192225,140075
192225,107501
192225,170478
192225,1295
192225,656
192225,683165
192225,1308
192225,43196
192225,15678
192225,15775
192225,82174
159457,126148
159457,3751
3813,211952
3813,826068
3813,152491
167659,41753
167659,174665
167659,42716
167659,134494
167659,44255
167659,309355
167659,157725
3818,2807
3818,9022
52970,816187
69354,170616
3820,65
3820,1489
3820,546
3820,1524
3820,612
3820,85
3820,3766
3820,3579
3820,3805
3820,1486
184046,215719
184046,60037
184046,177019
184046,2765
184046,1001104
3822,47952
3822,1719466
3822,211805
52975,147934
2641624,934785
3825,33959
3825,3932
3825,5468
3845835,1867
192240,6616
3826,72259
3826,166824
3826,3805
675576,628
675576,61302
675576,125293
3828,105084
3828,118910
134902,3126
52981,992348
52981,4037
52981,34405
52981,187911
52981,430449
52981,847332
52981,25162085
52981,83404
52981,181359
52981,1647
167668,385
167668,104712
167668,776965
216820,311326
52983,167582
52983,174237
36600,5776
36600,8131
36600,1025801
36600,270
36600,430776
3832,693520
3832,3866
3834,32515
3834,6244
3834,182872
3834,193721
3834,42622
3838,3616
3838,803
3838,3844
3838,20934
3838,3718
3838,3640
167677,259203
167677,6829
216835,34404
216835,397905
1003279,225334
552713,107094
3844,1731
3844,41876
3844,3718
3844,3688
3844,373023
3844,3838
3844,3935
3844,3551
52996,1867
741134,714170
200459,174
192265,133123
192265,131127
192265,192807
192265,3543
192265,2766547
192265,423258
44811,735133
3852,6226
3852,151920
3852,2683
216847,679169
954114,189157
3854,185684
102158,37801
102158,28911
192269,503469
18288152,748832
18288152,1647
2305836,205526
3856,1489
3856,1524
3856,727
3856,216
3856,1519
3857,41252
3857,211950
3859,3894
3859,3881
12052,4051
3861,1489
3861,994
3861,484799
3861,19689
3861,3882
3861,803990
3861,2844
3861,956
3861,3805
864024,10305
2633533,152449
216853,22945
216853,202560
216853,5316
216853,94745
216853,332495
184090,42807
184090,52842
184090,3050
184090,988
3865,13320
405279,578396
3866,3832
3868,44162
3868,44210
3868,44236
3868,44253
257823,165380
3869,1010
3869,6616
208669,6221
12062,246288
3871,104712
331556,3561
3874,13362
3874,192225
3874,180139
3874,172157
954157,263107
954157,586895
954157,1006408
954157,16008
954157,213898
954157,436491
954157,530309
954157,405136
954157,27678
954157,623464
954157,11874
954157,534571
954157,465698
954157,587746
954157,650274
954157,9772
954157,44818587
954157,499318
954157,15922
954157,333559
954157,985402
954157,1000056
954157,353854
954157,244095
954157,613813
3876,1867
257830,2634
487201,1019496
36647,6225
36647,1829
36647,647
36647,23051
36647,365
36647,62
36647,8686
3879,62868
44840,193367
44840,977255
3881,65
3881,5426
3881,3859
3881,9365
3881,761
3882,656
3882,3572
3882,8660
3882,3861
3882,3640
44854656,1016922
44854656,986409
2469641,820024
2428683,203000
429864,249715
429864,25410
429864,496050
429864,509634
429864,743218
429864,219417
429864,134735
429864,1125500
429864,1533546
429864,42622
429864,181276
429864,57871
3886,107094
3886,152379
954174,206954
3889,3904
3889,8673
3889,30002
3889,597
3889,14773
3889,8678
3889,3897
3889,2844
3889,5468
3889,329609
3889,8686
732986,551422
847677,16563
847677,3367
847677,205551
167731,207408
167731,516707
3890,191015
3893,325550
3894,3859
847668,219417
814900,152436
3897,3889
3897,36433
3897,597
3897,14773
3897,16555
3897,3932
3897,174
274237,1972013
3898,162279
3898,187895
3898,207467
3898,216638
3900,205832
2608922,317145
159548,815721
159548,152462
3902,172438
3904,3889
3904,3138
3904,5831
3904,1867
3904,16558
241475,62868
241475,191015
3905,171810
110403,140631
167744,16147
167744,498545
167744,988179
3907,37333
3907,27119
405317,2006121
3909,3104
3909,16559
733005,244324
733005,543542
520000,30002
847691,26234
216900,731915
216900,28532
216900,207275
216900,486991
216900,652130
216900,855073
216900,2684
216900,2415
167749,2112
167749,450726
167749,3042
167749,135265
167749,158106
167749,334301
167749,824100
167749,2971
167749,171357
167749,201516
102217,104720
102217,4024
102217,37801
102217,42956
208715,9365
208715,2742
208715,42716
3912,717404
18681428,3799
831303,503469
831303,835856
520011,186441
208718,3604
3919,3935
937793,950436
225100,423258
3920,21176
3920,748533
216915,21179
216915,372075
429910,126148
3921,13377
3921,53889
3921,2280
3921,43196
3921,1726
3921,41262
3921,3935
3922,683512
3922,16087
3922,208793
3922,2028
3922,58780
3923,182009
14217100,42956
323408,523394
53077,44210
53077,1555
53077,182625
53077,244154
53077,2138
53077,386991
53077,3070
3926,5776
3926,34647
3926,1867
3926,3805
208725,167394
208725,33986
208725,202160
208725,1026284
208725,582
208725,6487
208725,14839
208725,6761
208725,157144
208725,4071168
913243,858713
3927,1362
3927,437
3927,486913
3927,1070
3928,764425
3928,244692
3928,676672
3928,498540
3928,201391
184154,33532
184154,2668534
995159,621237
3929,8660
3929,66485
3929,163108
53081,484799
53081,695425
3932,3761
3932,3825
3932,41474
3932,597
3932,3897
3933,202158
110431,664599
3935,64
3935,3844
3935,127623
3935,8686
3935,975
3935,3919
3935,24879
3935,3921
3935,4178
3935,993149
3935,34647
3935,16666
3935,1563
3935,132830
3935,43421
3935,381560
3935,505529
503640,261711
3936,483522
3936,48285
184163,4178
184163,57906
184163,50195
184163,6397
3939,6625
3940,1858
3940,3604
3940,189823
28516,144983
28516,157053
3942,203000
3942,102397
1134454,868205
1134454,1491
1134454,386991
1134454,44059
864106,733093
986984,20518
986984,156820
986984,498575
986984,890949
986984,1789604
216939,82185
28520,189901
864100,993149
3949,13375
208750,107106
847715,268485
847715,291333
847715,205271
847715,858713
847715,200950
847715,505057
847715,729447
847715,52845
249715,1946089
249715,429864
249715,505416
3952,134712
864124,497793
192368,569904
3955,3138
3955,145972
3955,202158
3955,160927
3955,2751
118642,104302
774015,35381
774015,23430
774015,5468
28532,216900
61301,272471
61301,16868
61301,173270
61301,334577
61301,42810
61301,2141
61301,473914
61301,657461
3958,57906
3958,128466
3958,62868
3958,484018
3958,3798
3958,1895
3958,166997
3958,430776
3958,9311
3958,191805
61302,128321
61302,16562
61302,675576
61302,852607
61302,34804
61302,386991
61302,23197
61302,26590
61302,849619
274290,158485
159610,57906
159610,234453
159610,51835
159610,13437
159610,200061
192378,9300
192378,37718
192378,999923
192378,157871
184184,11974
184184,7903
61306,1489
61306,54886
61306,6397
3963,1308
167807,34370
167807,205942
839537,109092
2674517,1016922
1855330,30002
1855330,16666
1855330,203000
1855330,1867
20352,103717
192387,279
3971,104731
3971,21181
3973,1012
61320,1094355
61320,334577
61320,505549
61320,40347
3977,1011011
3977,5869
3978,152501
192393,309348
929667,41621
929667,7436
200589,37100
864130,13329
216978,5867
216978,3549
3985,58900
487315,2656
487315,140631
954265,1011047
3992,68481
3992,34370
3992,40898
3992,126148
3992,9799
3992,648
3992,16010
3992,72778
3992,187593
3992,1296
3992,114257
3992,36433
3992,914
3992,34261
3992,58780
3992,1309
3992,2145
3992,11746
3992,158119
3992,1515
3992,81581
3992,365
3992,495
3992,8692
3992,273779
3992,1017
3992,5753
3992,43453
3992,31487
847764,290504
847764,147934
3994,3376
208793,3922
708496,27119
167839,270656
167839,82886
167839,14424
167839,1743479
12191,10690
12191,994
12191,183124
12191,5687
12191,289267
12191,518431
12191,638704
12191,5468
12191,100188
12191,170525
12191,1001440
53151,60956
12193,79808
12193,43382
12193,59975
12193,13498
12193,40191
12193,102350
4001,52902
4007,41843
487328,212856
683938,193289
1003429,733093
4011,319397
4011,127063
4011,755559
4011,486985
28587,171031
102317,27393
102317,149539
102317,221447
102317,6596
102317,1781
102317,187796
102317,6986
102317,157144
102317,26397
102317,156719
102317,510010
102317,490584
20398,2138
733093,864106
733093,991797
733093,1003429
733093,127775
921505,8848
921505,202458
1019838,678425
954300,5582862
544699,387463
4019,234184
126898,104577
126898,25410
126898,155569
126898,4037
126898,840681
126898,134762
126898,3252409
126898,300856
126898,268873
192438,863461
4024,124739
4024,127623
4024,200709
4024,318018
4024,2670398
4024,42807
4024,102217
4024,104731
4024,715
4024,82842
4024,189502
4024,79820
28603,680596
495547,36433
495547,926700
495547,45412
495547,986419
495547,917313
44989,151920
44989,181557
44989,204271
20413,158119
102334,211318
102334,216363
102334,83178
4031,683525
405433,2006121
12225,816845
12225,580
12225,13386
659400,58900
659400,36168
1019852,324892
1019852,2588425
4035,199500
4037,126898
4037,52981
4037,130212
20421,991998
53190,12292
12233,204271
511949,1679567
339918,106896
4043,1010954
4043,387260
2396143,912952
4044,271152
4044,875641
4044,15976
4044,203529
4044,82765
217039,103892
217039,15174
217039,100188
4045,14317
782278,242926
667588,9866
667588,371560
102350,12193
102350,158821
102350,3050
102350,156713
102350,513417
4048,152374
4051,12052
4051,13318
4051,11194
4051,233129
4051,34427
4051,200797
4051,653446
217040,43668
217040,990122
217040,3674
511956,50960
511956,3646791
462804,170263
217047,461287
217047,1805833
217047,940330
217047,5449
217047,14889
217047,555876
217047,197582
217047,586710
217047,2143
217047,82174
274384,190021
167895,5826
167895,25922
167895,189546
167895,20559
167895,2542169
774098,158064
774098,528062
4060,301924
4062,389860
4065,178663
4065,180233
4065,28031
241634,63092
12258,259477
12258,596688
12258,11194
192481,207467
1495025,6009
4072,13464
20457,826068
659424,191805
217071,927933
217071,468557
53228,37104
4077,19300
577511,140631
577511,83786
675834,15883
331764,499189
12273,842810
12273,853258
20467,242497
4086,200133
4086,977255
192501,1223508
208889,47952
208889,8621
102397,25409
102397,8385
102397,163795
102397,42114
102397,48338
102397,1957
102397,3942
102397,37320
102397,40840
102397,588
102397,6509
4093,5776
4093,74881
4093,1489
4093,2090
4093,23482
4093,1563
4093,11739
4093,908
4093,216479
4093,495
192508,2096
192508,12992
192508,848999
462840,391461
462840,213898
462840,325550
200707,249996
643081,488869
643081,37836
4098,329597
4098,393
4098,192155
12292,15553
12292,53190
12292,460925
12292,385070
4100,384544
512002,6009
61445,1533
200709,124739
200709,4024
200709,715
192517,9365
487439,168866
487439,8385
487439,179585
487439,486913
487439,5337
487439,908
667650,425817
4105,190828
4108,527391
4108,574146
4108,203278
200718,2790
249870,140631
512009,622030
12303,16562
12303,48292
12303,132790
12303,501090
12303,1000346
12303,11974
12303,5818
12303,290504
12303,8717
12303,36989
12303,202316
1003551,164197
4113,69284
53265,261705
126995,81581
233495,37100
397343,185066
25162085,52981
25162085,129259
184345,56069
4126,6157
4133,46849
4133,13396
4133,60453
4133,146820
4133,845991
20518,986984
200740,42956
61480,450625
61480,118910
544801,164241
102445,208038
2338831,128081
2338831,1789604
241708,637863
503862,20770
503862,2305655
503862,515969
503862,15273
503862,628962
503862,48701
249906,3739
372791,134620
12339,204271
651322,158088
4149,180057
413747,504614
413747,508180
413747,183029
413747,23890484
225334,1003279
208948,943850
208948,606193
208948,273880
208948,846146
528432,26421
471100,52840
4158,5266
4158,1025309
4158,207801
127041,851838
127041,133116
20545,671062
127043,28911
4165,134672
4165,129259
241733,189901
217156,90
487502,656988
544833,147934
184392,661529
184392,1863
487500,1012
4175,107106
20559,167895
4178,184163
4178,6397
4178,3935
4178,2751
36947,65
36947,44401
36947,2044
36947,11725
36947,333928
127063,40738
127063,5206
127063,131290
127063,4011
127063,43387
127063,209423
127063,172415
987225,139242
4185,857331
995413,9729
995413,210760
5582862,130272
5582862,1218
5582862,5826
5582862,26339
5582862,35045
5582862,54886
5582862,8678
5582862,34600
5582862,649
5582862,5776
5582862,1489
5582862,954300
5582862,1491
5582862,1524
5582862,334577
5582862,109079
5582862,5753
5582862,159288
5582862,1563
5582862,1822
5582862,31487
20571,205119
192606,5266
192606,207801
192606,200078
192606,172415
200797,4051
200797,191015
200797,743218
4191,81137
217187,9427
4192,472621
4195,147934
135265,167749
20579,460697
241767,13329
241767,616621
241767,677038
241767,2887
241767,42807
241767,15098
241767,181359
241767,373720
4197,226
4197,103725
200805,816845
200805,204561
200805,204271
200805,849619
995429,156704
995429,1055925
995429,5655
839805,34218
675960,510413
209009,15473
209009,16069
209009,60537
1470564,183405
118903,104740
675965,201722
233588,40738
233588,11725
888954,81398
168057,384
168057,133123
168057,13362
168057,162279
168057,170507
209016,81398
209016,285672
36989,204547
36989,199712
36989,1012522
36989,157992
36989,185289
36989,15916
36989,157871
36989,612516
36989,12303
36989,16020
36989,49812
36989,131605
36989,145845
36989,207257
36989,430780
118910,236083
118910,3828
118910,61480
118910,751153
53376,15855
1003662,325550
888971,226
249995,249994
209034,538953
209034,124739
209034,180176
209034,158119
209034,1076743
209034,221051
209034,30617
209034,134635
209034,20714
209034,6221
209034,71724
209034,16558
249994,81856
249994,852665
249994,249995
249994,51689
249994,693638
249994,189471
249994,200078
725122,835838
176264,104740
110732,14819
110732,13464
110732,180139
45197,3584
45197,829812
45197,661283
45197,9932
45197,375097
249996,200707
249996,1473
249996,5217
249996,209537
249996,152225
249996,34116
249996,499203
249996,714636
249996,23337
249996,49242
249996,910851
626840,2762100
102547,599897
12435,193367
37013,154738
37013,184998
37013,59095
37013,21178
37013,510010
37013,108031
12439,2467
12439,612
12439,11725
12439,239580
1814658,1141853
1814658,8652
102555,803990
12443,193180
274584,2100
274584,48278
274584,81033
274584,245023
274584,3070
3100850,494693
3100850,693913
1011882,213497
2551945,28911
118958,140631
118958,2766547
28848,151920
28848,279
37043,845866
37043,3646
536765,679238
323774,318686
921780,640368
135358,858713
241855,4115712
495802,4656
282822,210987
954569,460925
856261,6397
200905,182521
209096,72248
4301,492868
4301,41819
4301,49229
504010,101530
209101,478518
200908,94788
200908,7947
200908,393593
118995,170967
520405,171810
635100,1001927
774352,453
323801,206933
323801,454875
454875,323801
987345,37333
946384,273413
946384,3685
946384,56069
168162,18400
168162,170322
168162,14819
168162,158004
168162,2942
168162,655572
1020142,935847
585963,460697
487648,26881
487648,88
225515,189128
20714,190021
20714,209034
20714,100188
37100,65
37100,750569
37100,678
37100,16520
37100,26600
37100,1023943
37100,683
37100,129610
37100,26988
37100,42157
37100,200589
37100,170322
37100,34932
37100,233495
37100,1880
37100,619443
37100,16572
37100,42780
37100,245023
37100,1055
200942,47554
200942,1025830
12526,223761
28911,27168
28911,127043
28911,157835
28911,425996
28911,14891
28911,2551945
28911,102158
28911,217682
28911,29042
28911,45779
28911,2837
28911,34550
28911,62266
28911,42651
37104,693258
37104,34434
37104,488946
37104,83273
37104,4970
37104,46940
37104,53228
37104,9022
37104,79519
37104,7039
135410,1524
536826,453
536826,3196726
536826,493833
717049,1515
192758,201442
45301,25475
45301,170532
45301,178373
45301,146699
45301,39420
45301,1295
200950,847715
12534,1863
610558,6157
987383,1712242
856309,170287
4346,236083
954611,678425
954611,815721
12543,16666
110848,214777
45313,45604
45313,695565
45313,182394
45313,765553
487684,35997
577803,124739
168193,721198
168193,36091
168193,170573
168202,1874
168202,34404
168202,7077
168202,79867
168202,234728
168202,706161
168202,1085
184587,106583
184587,147402
184587,19689
184587,3437
4361,29042
4361,44210
4361,170688
4361,5475
4361,34820
4361,2933
4361,1335
4361,5468
4361,9022
135432,1884
12556,1858
1241374,1023951
94477,168215
20753,1021294
569628,261705
168215,7062
168215,94477
168215,146317
373023,3844
373023,18021
209176,322361
258333,106583
487704,171632
487704,1156
487704,181557
487704,2634
487704,225641
487704,8684
487704,181966
487704,1533
487704,3551
20770,503862
168225,1141332
987434,15468
192807,5540
192807,8678
192807,1799
192807,7911
192807,11720
192807,6602
192807,7050
192807,151048
192807,192265
192807,16556
192807,44237
192807,170322
192807,2865
192807,42007
192807,23482
192807,2566267
397600,26393
397600,15930
135466,947414
586018,3543
12587,52845
1921334,81398
569639,569904
569656,193787
217394,580
725311,2127
504114,334577
504114,29352
504114,46655
569661,51408
1765676,487801
1511713,476242
463165,13619
463165,919
463165,990403
463165,829842
397626,3639
102716,803990
217411,1449
602441,1010
987471,505185
463171,606153
373059,156080
373059,337478
373059,207575
373059,209988
373059,264899
373059,379103
373059,272040
102728,61944
102728,250733
12618,605369
12618,199697
643394,81398
569671,52840
242000,212856
569692,1001200
225621,954748
201051,36036
201051,42308
201051,26119
201051,79880
201051,128077
201051,218861
201051,656
201051,13137
201051,327413
201051,37333
201051,2742
201051,574558
201051,26807
201051,42807
201051,11736
201051,1061677
201051,82174
643410,110011
44848112,622592
217443,1029774
217443,185555
217443,465698
217443,207275
217443,156760
20835,101341
45412,391221
45412,6616
45412,211563
45412,617
45412,16010
45412,495547
45412,174
192870,498453
192870,887147
192870,190235
192870,109021
192870,3118
4454,42956
774508,6157
987496,1021277
373101,13360
192875,208403
192875,182009
225641,68481
225641,16739
225641,5083
225641,5468
225641,18094
225641,487704
102762,6487
102762,207801
487786,139242
250220,858250
29042,27168
29042,1763
29042,1659757
29042,754670
29042,34550
29042,4361
29042,62266
29042,217720
29042,432397
29042,103725
29042,28911
151920,28848
151920,44210
151920,1378786
151920,244747
151920,6441
151920,142811
151920,234281
151920,42651
151920,3852
151920,37836
151920,44989
151920,3477098
954748,225621
389495,189471
430449,52981
12825018,2507175
12825018,81882
192888,5168
192888,802
192888,37801
192888,210296
192888,180233
102780,803990
487801,990716
487801,1765676
487801,2397948
487801,47837
192898,211218
192898,683512
192898,508153
192898,57919
995727,112813
274822,93323
192896,3798
192896,105048
201095,823955
1798559,16868
1020297,2919593
430464,189138
995718,43199
192904,107106
192904,203675
258447,486726
258447,298003
258447,179706
258447,793396
258447,1025701
1266078,134620
741765,15468
389515,50816
504215,47125
504215,2028
2019727,431347
2019727,840836
2118067,775610
151958,189471
323986,147089
323986,309355
2019719,592497
2019719,756583
2019719,851042
2019719,1023760
192926,130514
192926,87
192926,201722
192926,214344
504219,157246
201117,43475
504227,196163
856488,158006
201125,207801
233892,100188
504239,92161
192942,245023
504235,1017129
504235,391626
160173,1780
160173,207801
1020320,41329
1020320,3764
1020320,15095
1020320,2090
94638,145002
209329,5266
209329,578396
209329,144983
954812,932901
954812,500552
1757609,3042
496050,152567
496050,249049
496050,429864
233909,1515
1946027,850668
20921,34932
20921,36312
20921,3561
20921,16666
20921,5468
20921,9022
20927,30002
20927,25282
20927,35493
20927,1867
20927,42780
242108,133073
479687,616895
20934,72818
20934,165204
20934,11736
20934,3306
20934,11725
20934,3838
20934,33935
504257,952374
37320,183298
37320,6537
37320,1355
37320,1867
37320,776965
37320,152368
37320,190897
37320,2868
37320,1780
37320,3733
37320,437
37320,87
37320,192213
37320,102397
37320,464699
659905,481564
504266,735583
1094110,105048
496072,140631
37333,156739
37333,898
37333,40898
37333,3907
37333,36036
37333,134279
37333,79880
37333,404429
37333,185289
37333,986435
37333,83404
